Rang,X,Y,DA,Site,Yield
54,768026.001243176,6272533.43133508,0.330538913607597,1370,813.137023041553
54,768034.219890499,6272529.36794689,0.314038828015327,1371,1220.12217703713
54,768042.438548343,6272525.30456917,0.331574261188507,1372,854.478811211016
54,768050.657216707,6272521.24120192,0.340438738465309,1373,1124.69061968268
54,768058.875895591,6272517.17784515,0.34505170583725,1374,608.042293795491
54,768067.094584996,6272513.11449885,0.361376374959946,1375,896.918339664649
54,768075.31328492,6272509.05116301,0.375569969415665,1376,1048.93003432115
54,768083.531995364,6272504.98783766,0.406666964292526,1377,1171.15841827457
54,768091.750716329,6272500.92452277,0.397018373012543,1378,1031.1306824243
54,768099.969447814,6272496.86121836,0.372240364551544,1379,1078.01064403334
54,768108.188189819,6272492.79792443,0.341365933418274,1380,695.096106641192
54,768116.406942343,6272488.73464096,0.375502273440361,1381,810.685061599051
54,768124.625705388,6272484.67136797,0.360229894518852,1382,807.291154650809
54,768132.844478953,6272480.60810545,0.352832689881325,1383,1121.46024082634
54,768141.063263038,6272476.5448534,0.365713223814964,1384,1226.59408659166
54,768149.282057643,6272472.48161183,0.383714631199837,1385,1087.02485096131
54,768157.500862768,6272468.41838073,0.365465849637985,1386,1171.14326496144
54,768165.719678413,6272464.3551601,0.381624668836594,1387,1422.76218679488
54,768173.938504578,6272460.29194994,0.389280796051025,1388,1187.34747059367
54,768182.157341263,6272456.22875026,0.380761161446571,1389,1194.06621453704
54,768190.376188468,6272452.16556105,0.374542832374573,1390,1053.42243594311
54,768198.595046192,6272448.10238232,0.376605868339539,1391,1006.86476591373
54,768206.813914437,6272444.03921406,0.389618337154388,1392,1140.28024807843
54,768215.032793202,6272439.97605627,0.401107996702194,1393,1364.87858981469
55,767996.113683563,6272550.77136985,0.146852649748325,1394,317.266402499603
55,768004.330757858,6272546.70199483,0.314482793211937,1395,1148.10136565149
55,768012.547842686,6272542.63263026,0.334400624036789,1396,889.45767457807
55,768020.764938048,6272538.56327617,0.320486411452293,1397,954.803484956856
55,768028.982043943,6272534.49393255,0.334575951099396,1398,726.449875951162
55,768037.199160371,6272530.42459939,0.343268722295761,1399,979.917989809917
55,768045.416287333,6272526.3552767,0.352678582072258,1400,989.115581309334
55,768053.633424827,6272522.28596448,0.353396415710449,1401,889.390963262089
55,768061.850572856,6272518.21666273,0.362013772130013,1402,955.208892618572
55,768070.067731417,6272514.14737145,0.358685702085495,1403,996.101828655099
55,768078.284900512,6272510.07809063,0.319903641939163,1404,915.904067406775
55,768086.50208014,6272506.00882029,0.396829903125763,1405,1168.06744214347
55,768094.719270302,6272501.93956041,0.393234640359879,1406,1168.31256409097
55,768102.936470996,6272497.870311,0.377409100532532,1407,1091.62476792287
55,768111.153682224,6272493.80107206,0.387401729822159,1408,1077.44517146649
55,768119.370903985,6272489.73184359,0.397291675209999,1409,1045.79272601368
55,768127.588136279,6272485.66262559,0.402567118406296,1410,1055.9048879738
55,768135.805379107,6272481.59341806,0.368480786681175,1411,1193.17724100663
55,768144.022632467,6272477.52422099,0.371008768677711,1412,995.359278257297
55,768152.239896361,6272473.45503439,0.386036783456802,1413,831.317542014641
55,768160.457170788,6272469.38585827,0.355320990085602,1414,1268.61987582723
55,768168.674455748,6272465.31669261,0.361627921462059,1415,895.553968353758
55,768176.891751241,6272461.24753742,0.373553797602654,1416,802.212436340202
55,768185.109057268,6272457.1783927,0.383140802383423,1417,711.695995330518
55,768193.326373827,6272453.10925844,0.369866877794266,1418,1254.73753137296
55,768201.54370092,6272449.04013466,0.365830361843109,1419,1045.36109735148
55,768209.761038545,6272444.97102135,0.36513115465641,1420,1089.48714360131
55,768217.978386704,6272440.9019185,0.407550722360611,1421,1414.44697554872
56,767998.567776385,6272552.20359184,0.138684123754501,1422,407.212464877808
56,768006.788474378,6272548.14831267,0.30865877866745,1423,935.885390623887
56,768015.009182873,6272544.09304399,0.300893515348434,1424,872.419874241864
56,768023.22990187,6272540.03778578,0.325090438127518,1425,532.658858316774
56,768031.45063137,6272535.98253805,0.335369557142258,1426,411.569139382717
56,768039.671371371,6272531.9273008,0.342732697725296,1427,768.984394614482
56,768047.892121875,6272527.87207403,0.366010904312134,1428,936.516742550944
56,768056.112882881,6272523.81685773,0.341845005750656,1429,774.899770867231
56,768064.333654389,6272519.76165192,0.34261466562748,1430,1158.15139483997
56,768072.554436399,6272515.70645658,0.374174609780312,1431,1219.05105562036
56,768080.775228911,6272511.65127173,0.35332003235817,1432,1141.96845914534
56,768088.996031926,6272507.59609735,0.404182970523834,1433,892.498976592449
56,768097.216845442,6272503.54093345,0.397010028362274,1434,1162.41108000176
56,768105.43766946,6272499.48578003,0.37955005466938,1435,835.321944395767
56,768113.658503981,6272495.43063708,0.364450126886368,1436,1009.99819340928
56,768121.879349003,6272491.37550462,0.40559409558773,1437,1310.93329944059
56,768130.100204528,6272487.32038263,0.386877879500389,1438,1279.58358082052
56,768138.321070554,6272483.26527112,0.403488218784332,1439,1240.58098219813
56,768146.541947082,6272479.2101701,0.386158779263496,1440,1018.43218494803
56,768154.762834113,6272475.15507955,0.377668142318726,1441,1008.1944790246
56,768162.983731645,6272471.09999948,0.356211751699448,1442,920.092588288619
56,768171.204639679,6272467.04492989,0.370082080364227,1443,1020.75941001241
56,768179.425558215,6272462.98987077,0.381224796175957,1444,1198.06079355427
56,768187.646487254,6272458.93482214,0.365489214658737,1445,1270.05477873147
56,768195.867426794,6272454.87978398,0.397951856255531,1446,1252.02308595658
56,768204.088376835,6272450.82475631,0.364668294787407,1447,1098.86771362689
56,768212.309337379,6272446.76973911,0.382227927446365,1448,1030.22123427713
57,768001.200102404,6272553.46195342,0.141405880451202,1449,272.061174673284
57,768009.420700663,6272549.40628868,0.314149588346481,1450,954.921876393827
57,768017.641309426,6272545.35063441,0.292869433760643,1451,695.588377237066
57,768025.861928691,6272541.29499062,0.378539636731148,1452,951.120743459083
57,768034.08255846,6272537.2393573,0.354149430990219,1453,955.968473903775
57,768042.303198731,6272533.18373447,0.370229437947273,1454,1173.93905776897
57,768050.523849506,6272529.12812211,0.349360853433609,1455,799.90429937665
57,768058.744510783,6272525.07252024,0.36491596698761,1456,1148.69814519872
57,768066.965182564,6272521.01692884,0.371702298521996,1457,853.225758168198
57,768075.185864847,6272516.96134791,0.371566772460938,1458,1045.63785152805
57,768083.406557634,6272512.90577747,0.419446304440498,1459,1048.11659764305
57,768091.627260923,6272508.85021751,0.415754526853561,1460,1378.87044615822
57,768099.847974715,6272504.79466802,0.401193365454674,1461,924.951638388783
57,768108.06869901,6272500.73912901,0.376472607254982,1462,913.359549942029
57,768116.289433808,6272496.68360048,0.375383898615837,1463,884.807665766297
57,768124.510179109,6272492.62808243,0.396186888217926,1464,1027.73856821559
57,768132.730934913,6272488.57257486,0.379706338047981,1465,759.371112855501
57,768140.951701219,6272484.51707777,0.40308141708374,1466,803.075468925545
57,768149.172478029,6272480.46159115,0.351105272769928,1467,1119.3497685614
57,768157.393265341,6272476.40611501,0.402612686157227,1468,1029.16455748223
57,768165.614063156,6272472.35064935,0.354787856340408,1469,906.179016020492
57,768173.834871474,6272468.29519417,0.361758500337601,1470,971.835074318873
57,768182.055690294,6272464.23974947,0.373750641942024,1471,986.511183598377
57,768190.276519618,6272460.18431525,0.378583580255508,1472,1143.35303058385
57,768198.497359444,6272456.12889151,0.38070772588253,1473,1048.2246255808
57,768206.718209773,6272452.07347824,0.374183937907219,1474,1167.75103598029
57,768214.939070604,6272448.01807545,0.382412940263748,1475,1087.40401639861
58,768004.536003226,6272554.90357146,0.210260406136513,1476,546.168984212969
58,768012.756475159,6272550.84741761,0.322293788194656,1477,1204.11579897374
58,768020.976957595,6272546.79127424,0.327774152159691,1478,801.060981958439
58,768029.197450535,6272542.73514135,0.290717035531998,1479,967.011402682522
58,768037.41795398,6272538.67901893,0.335639089345932,1480,1087.92622646592
58,768045.638467928,6272534.622907,0.33646747469902,1481,1121.83299410609
58,768053.858992381,6272530.56680554,0.336273297667503,1482,853.06175832909
58,768062.079527338,6272526.51071456,0.35043141245842,1483,1152.64976190004
58,768070.300072798,6272522.45463406,0.366821557283401,1484,1320.72630535563
58,768078.520628763,6272518.39856403,0.375986620783806,1485,1158.14828722474
58,768086.741195232,6272514.34250449,0.37808994948864,1486,1035.37264937056
58,768094.961772205,6272510.28645542,0.385565832257271,1487,1412.87435823877
58,768103.182359682,6272506.23041683,0.356104493141174,1488,1174.33388679273
58,768111.402957663,6272502.17438872,0.357305958867073,1489,1127.69468090281
58,768119.623566148,6272498.11837108,0.366567432880402,1490,1140.81268208215
58,768127.844185136,6272494.06236393,0.363490119576454,1491,691.742801753779
58,768136.064814629,6272490.00636725,0.370635896921158,1492,1083.44680620592
58,768144.285454626,6272485.95038105,0.371663689613342,1493,1175.68146356425
58,768152.506105127,6272481.89440533,0.386442825198174,1494,1003.11566720554
58,768160.726766131,6272477.83844008,0.310950547456741,1495,857.35986384618
58,768168.94743764,6272473.78248532,0.335292533040047,1496,854.129067891986
58,768177.168119652,6272469.72654103,0.349317133426666,1497,1128.49664264017
58,768185.388812168,6272465.67060722,0.365950703620911,1498,1106.32029193699
58,768193.609515188,6272461.61468389,0.344159692525864,1499,1106.83169949074
58,768201.830228712,6272457.55877104,0.345125496387482,1500,729.237220974619
58,768210.05095274,6272453.50286866,0.333240583539009,1501,932.604561735809
58,768218.271687271,6272449.44697677,0.372447267174721,1502,1034.3782833072
59,768007.165050295,6272556.46947966,0.202231347560883,1503,421.087571554141
59,768015.385547689,6272552.41342956,0.288143515586853,1504,649.441399512651
59,768023.606055588,6272548.35738994,0.391072973608971,1505,1213.59242383357
59,768031.82657399,6272544.30136079,0.327680721879005,1506,868.272484838322
59,768040.047102896,6272540.24534212,0.3259057700634,1507,831.276056190071
59,768048.267642307,6272536.18933394,0.334148049354553,1508,918.212092033489
59,768056.48819222,6272532.13333622,0.33572906255722,1509,576.676953664753
59,768064.708752638,6272528.07734899,0.363376930356026,1510,1242.85127521086
59,768072.92932356,6272524.02137223,0.384268239140511,1511,1183.21902024436
59,768081.149904985,6272519.96540596,0.389795750379562,1512,972.049786179745
59,768089.370496915,6272515.90945016,0.388464316725731,1513,1098.47041406462
59,768097.591099348,6272511.85350484,0.40311236679554,1514,1030.18123670727
59,768105.811712285,6272507.79756999,0.36992734670639,1515,1311.94684510353
59,768114.032335725,6272503.74164563,0.348531752824783,1516,950.560996212145
59,768122.25296967,6272499.68573174,0.353657215833664,1517,991.962962759911
59,768130.473614118,6272495.62982833,0.373616918921471,1518,867.802325448918
59,768138.694269069,6272491.5739354,0.364950820803642,1519,986.411278412301
59,768146.914934525,6272487.51805295,0.360656380653381,1520,853.732610182663
59,768155.135610484,6272483.46218097,0.348129421472549,1521,1011.23477027496
59,768163.356296947,6272479.40631948,0.350785911083221,1522,1096.94308565341
59,768171.576993914,6272475.35046846,0.354010313749313,1523,845.046139597445
59,768179.797701384,6272471.29462792,0.331807792186737,1524,787.579796912784
59,768188.018419358,6272467.23879786,0.369745597243309,1525,622.275389591783
59,768196.239147835,6272463.18297827,0.346913933753967,1526,979.414851418982
59,768204.459886816,6272459.12716917,0.3460613489151,1527,999.770096221814
59,768212.680636301,6272455.07137054,0.341145023703575,1528,1218.11840070667
59,768220.901396289,6272451.01558239,0.399112284183502,1529,973.024375795156
60,768010.324586275,6272557.90922106,0.14900953322649,1530,265.782523271687
60,768018.540418128,6272553.83504518,0.284160375595093,1531,950.171906438509
60,768026.756260526,6272549.76087976,0.334269344806671,1532,1075.61019853434
60,768034.972113467,6272545.68672481,0.335838094353676,1533,983.136057535632
60,768043.187976952,6272541.61258033,0.334291249513626,1534,754.256104031041
60,768051.403850982,6272537.5384463,0.324907973408699,1535,968.229814221263
60,768059.619735555,6272533.46432275,0.321880087256432,1536,723.868784430351
60,768067.835630672,6272529.39020966,0.345393508672714,1537,914.909367945708
60,768076.051536333,6272525.31610703,0.303049802780151,1538,804.363427098278
60,768084.267452538,6272521.24201487,0.389814779162407,1539,1228.5531935471
60,768092.483379287,6272517.16793317,0.399095103144646,1540,1345.73400254038
60,768100.69931658,6272513.09386194,0.369546175003052,1541,1250.00864610421
60,768108.915264417,6272509.01980118,0.332869708538055,1542,1140.71567498888
60,768117.131222798,6272504.94575088,0.316532507538795,1543,848.025771212394
60,768125.347191722,6272500.87171104,0.33508688211441,1544,1090.39633443042
60,768133.563171191,6272496.79768167,0.378228336572647,1545,866.894871801182
60,768141.779161203,6272492.72366277,0.374926686286926,1546,955.61468935523
60,768149.995161759,6272488.64965433,0.327219247817993,1547,653.884983667848
60,768158.211172859,6272484.57565635,0.349634736776352,1548,937.340282364702
60,768166.427194503,6272480.50166884,0.264244586229324,1549,559.141807531629
60,768174.64322669,6272476.4276918,0.317682236433029,1550,893.05409194049
60,768182.859269422,6272472.35372522,0.342324554920197,1551,593.866600374635
60,768191.075322696,6272468.27976911,0.349763959646225,1552,966.063561070263
60,768199.291386515,6272464.20582346,0.338565349578857,1553,1317.46464970096
60,768207.507460878,6272460.13188828,0.313632696866989,1554,836.587095933322
60,768215.723545784,6272456.05796356,0.346120655536652,1555,720.689769399695
60,768223.939641234,6272451.98404931,0.373627752065659,1556,1035.69660458038
61,768013.135142132,6272558.99372588,0.130838260054588,1557,233.698057546681
61,768021.353972725,6272554.9311935,0.283974856138229,1558,815.02133597536
61,768029.572813835,6272550.86867161,0.332139700651169,1559,1037.81157985048
61,768037.791665464,6272546.80616019,0.333957254886627,1560,818.102542481635
61,768046.010527612,6272542.74365924,0.350293532013893,1561,1043.47066992709
61,768054.229400277,6272538.68116876,0.31370422244072,1562,748.203249571078
61,768062.448283461,6272534.61868876,0.334786221385002,1563,824.857297266821
61,768070.667177163,6272530.55621923,0.33111560344696,1564,721.215268131368
61,768078.886081383,6272526.49376017,0.356648519635201,1565,1097.93652064701
61,768087.104996121,6272522.43131159,0.34481480717659,1566,1059.69508946283
61,768095.323921378,6272518.36887348,0.392383262515068,1567,1375.13889430586
61,768103.542857153,6272514.30644584,0.37264296412468,1568,1251.45355228669
61,768111.761803445,6272510.24402868,0.396891444921494,1569,1021.05343728792
61,768119.980760256,6272506.18162199,0.350920289754868,1570,607.710034421509
61,768128.199727585,6272502.11922577,0.343368232250214,1571,1139.09622164447
61,768136.418705433,6272498.05684003,0.368670344352722,1572,874.982567392808
61,768144.637693798,6272493.99446476,0.377944618463516,1573,1054.35952305261
61,768152.856692681,6272489.93209997,0.342407584190369,1574,950.183033838757
61,768161.075702082,6272485.86974565,0.365477681159973,1575,1009.55351061674
61,768169.294722002,6272481.8074018,0.298712372779846,1576,940.481366132591
61,768177.513752439,6272477.74506843,0.309176698327065,1577,1042.92480894875
61,768185.732793395,6272473.68274553,0.340403199195862,1578,931.507759206531
61,768193.951844868,6272469.6204331,0.352757230401039,1579,1095.85124452566
61,768202.170906859,6272465.55813115,0.387718215584755,1580,1175.18230967102
61,768210.389979369,6272461.49583967,0.338648617267609,1581,1089.04067721744
61,768218.609062396,6272457.43355866,0.346930861473083,1582,1016.44996096061
61,768226.828155942,6272453.37128813,0.410646140575409,1583,1083.43186831792
62,768024.156522997,6272556.53365413,0.272744208574295,1584,497.814490571975
62,768032.37297738,6272552.46186788,0.329777121543884,1585,1056.27463853827
62,768040.589442302,6272548.3900921,0.344697803258896,1586,1247.04261468931
62,768048.805917763,6272544.31832678,0.336968943476677,1587,635.528057097764
62,768057.022403763,6272540.24657193,0.363037705421448,1588,1061.23075357849
62,768065.238900302,6272536.17482754,0.346326023340225,1589,1144.84142331422
62,768073.455407379,6272532.10309363,0.32495553791523,1590,689.705321388194
62,768081.671924995,6272528.03137018,0.346453964710236,1591,882.256855607668
62,768089.888453149,6272523.95965719,0.34886509180069,1592,897.81623754654
62,768098.104991842,6272519.88795468,0.370597898960114,1593,899.969841088523
62,768106.321541074,6272515.81626263,0.334274291992188,1594,1126.18654344367
62,768114.538100845,6272511.74458104,0.35428312420845,1595,1143.36855699223
62,768122.754671154,6272507.67290993,0.305596500635147,1596,1005.25678736816
62,768130.971252002,6272503.60124928,0.354596003890038,1597,655.329218389209
62,768139.187843388,6272499.52959909,0.334669664502144,1598,891.895956678038
62,768147.404445313,6272495.45795938,0.332271948456764,1599,938.506912619847
62,768155.621057776,6272491.38633013,0.335684731602669,1600,1292.57828300826
62,768163.837680778,6272487.31471135,0.333360001444817,1601,1054.35901706154
62,768172.054314319,6272483.24310303,0.317279204726219,1602,572.556268163863
62,768180.270958398,6272479.17150519,0.31505723297596,1603,1045.8335255645
62,768188.487613016,6272475.0999178,0.332682251930237,1604,991.141149301176
62,768196.704278172,6272471.02834089,0.335054308176041,1605,871.545675543525
62,768204.920953867,6272466.95677444,0.33702951669693,1606,610.161559257504
62,768213.1376401,6272462.88521846,0.32293039560318,1607,977.437523331565
62,768221.354336871,6272458.81367295,0.32697831094265,1608,1166.5672682615
62,768229.571044181,6272454.74213791,0.360102280974388,1609,1369.76060012436
63,768025.73226588,6272558.1530027,0.276415467262268,1610,590.312188660415
63,768033.954060301,6272554.10199446,0.339778244495392,1611,667.6344731097
63,768042.175865215,6272550.05099671,0.34660679101944,1612,963.344803026411
63,768050.397680622,6272546.00000943,0.330987244844437,1613,873.510607859811
63,768058.619506521,6272541.94903264,0.338280409574509,1614,947.534207588032
63,768066.841342913,6272537.89806633,0.360556215047836,1615,823.021816287976
63,768075.063189798,6272533.8471105,0.354505479335785,1616,908.021825845109
63,768083.285047176,6272529.79616515,0.361629009246826,1617,939.426690164079
63,768091.506915046,6272525.74523029,0.367629453539848,1618,1153.26974638432
63,768099.728793409,6272521.6943059,0.373631253838539,1619,1043.47146263572
63,768107.950682264,6272517.643392,0.323585778474808,1620,887.647921351574
63,768116.172581613,6272513.59248858,0.308645024895668,1621,631.038150601082
63,768124.394491453,6272509.54159564,0.314350783824921,1622,717.900373947163
63,768132.616411787,6272505.49071318,0.328414350748062,1623,972.522879474172
63,768140.838342613,6272501.43984121,0.344302862882614,1624,893.687022317738
63,768149.060283931,6272497.38897971,0.348434090614319,1625,977.906459019719
63,768157.282235743,6272493.3381287,0.330165654420853,1626,865.436947120494
63,768165.504198046,6272489.28728817,0.317737817764282,1627,715.065195595967
63,768173.726170843,6272485.23645812,0.318244501948357,1628,982.99703099896
63,768181.948154131,6272481.18563855,0.340075507760048,1629,839.75170016986
63,768190.170147913,6272477.13482947,0.342353716492653,1630,901.027748722069
63,768198.392152186,6272473.08403086,0.327815368771553,1631,765.945913420348
63,768206.614166953,6272469.03324274,0.340098321437836,1632,908.535565922394
63,768214.836192212,6272464.9824651,0.361018300056458,1633,1494.21872751432
63,768223.058227963,6272460.93169795,0.339407682418823,1634,1397.67582194208
63,768231.280274207,6272456.88094127,0.381311491131783,1635,1359.85689327578
64,768029.069888192,6272559.41833174,0.265130013227463,1636,716.221263189096
64,768037.291539519,6272555.36676747,0.324051141738892,1637,1049.67064277335
64,768045.51320134,6272551.31521368,0.318240121006966,1638,870.022124025838
64,768053.734873656,6272547.26367038,0.338956877589226,1639,883.613257157922
64,768061.956556465,6272543.21213755,0.324279606342316,1640,1137.96088005329
64,768070.178249769,6272539.16061521,0.339621126651764,1641,1008.81259856845
64,768078.399953566,6272535.10910335,0.333548113703728,1642,1301.25563867875
64,768086.621667857,6272531.05760197,0.318802937865257,1643,866.464669276475
64,768094.843392642,6272527.00611107,0.346383690834045,1644,1059.86488500617
64,768103.065127921,6272522.95463065,0.352113991975784,1645,1001.08572321122
64,768111.286873694,6272518.90316071,0.352550566196442,1646,1169.2043045156
64,768119.508629961,6272514.85170125,0.343319207429886,1647,1033.08849721787
64,768127.730396721,6272510.80025228,0.330169722437859,1648,1071.75451200321
64,768135.952173976,6272506.74881378,0.324144095182419,1649,913.91319108573
64,768144.173961724,6272502.69738577,0.368861213326454,1650,912.351794892696
64,768152.395759966,6272498.64596824,0.313060641288757,1651,833.82819365193
64,768160.617568702,6272494.59456119,0.324797496199608,1652,1285.00104000915
64,768168.839387932,6272490.54316463,0.292381405830383,1653,815.296840791126
64,768177.061217656,6272486.49177854,0.291914448142052,1654,610.446591007474
64,768185.283057873,6272482.44040293,0.32673454284668,1655,969.401965159642
64,768193.504908584,6272478.38903781,0.32917508482933,1656,1043.65858125082
64,768201.726769789,6272474.33768317,0.33315035700798,1657,855.353731395855
64,768209.948641487,6272470.28633901,0.358196228742599,1658,1234.33920794796
64,768218.170523679,6272466.23500533,0.328604832291603,1659,736.053975522393
64,768226.392416365,6272462.18368213,0.334951192140579,1660,872.275170499543
65,768025.958993594,6272563.87589025,0.138152908533812,1661,202.468300163741
65,768034.179650359,6272559.82047471,0.262383460998535,1662,810.705736949686
65,768042.400317626,6272555.76506966,0.295493081212044,1663,833.837748893112
65,768050.620995396,6272551.70967508,0.313224941492081,1664,1008.37405143528
65,768058.841683669,6272547.65429099,0.304883018136024,1665,653.374849214001
65,768067.062382444,6272543.59891736,0.337978065013885,1666,1008.05608563879
65,768075.283091721,6272539.54355422,0.313125818967819,1667,1029.79595514718
65,768083.503811501,6272535.48820156,0.340635314583778,1668,1035.2459653385
65,768091.724541783,6272531.43285937,0.334624856710434,1669,873.657816071527
65,768099.945282568,6272527.37752767,0.343360289931297,1670,1326.1923498178
65,768108.166033855,6272523.32220644,0.352682948112488,1671,1176.25678316029
65,768116.386795645,6272519.26689569,0.319505363702774,1672,872.587322050138
65,768124.607567937,6272515.21159542,0.309212133288383,1673,1007.92006139625
65,768132.828350731,6272511.15630563,0.3236064016819,1674,932.792531213043
65,768141.049144028,6272507.10102632,0.342764496803284,1675,597.406904525895
65,768149.269947827,6272503.04575748,0.280355349183083,1676,474.356230866895
65,768157.490762128,6272498.99049912,0.32235087454319,1677,1300.1777134004
65,768165.711586932,6272494.93525125,0.330096930265427,1678,822.580644002609
65,768173.932422238,6272490.88001385,0.303884968161583,1679,727.767912780277
65,768182.153268046,6272486.82478693,0.313155144453049,1680,862.082081485139
65,768190.374124357,6272482.76957049,0.349538087844849,1681,871.506572603354
65,768198.59499117,6272478.71436453,0.353464558720589,1682,1378.89117579621
65,768206.815868485,6272474.65916904,0.366759479045868,1683,1034.6437204018
65,768215.036756303,6272470.60398404,0.349636718630791,1684,940.410056021391
65,768223.257654622,6272466.54880951,0.349502980709076,1685,810.839967822376
65,768231.478563444,6272462.49364546,0.340592935681343,1686,660.592315749329
66,768027.525647198,6272565.82594161,0.141102939844131,1687,394.278625880664
66,768035.741624564,6272561.75234772,0.258431196212769,1688,971.506642903489
66,768043.957612474,6272557.6787643,0.28385291993618,1689,783.190520113194
66,768052.173610926,6272553.60519134,0.327440872788429,1690,756.573238441326
66,768060.389619921,6272549.53162885,0.330922305583954,1691,1337.84598838918
66,768068.605639459,6272545.45807682,0.348996609449387,1692,1123.45619905442
66,768076.821669539,6272541.38453525,0.306403279304504,1693,925.057894482559
66,768085.037710162,6272537.31100416,0.359040707349777,1694,1168.46069007417
66,768093.253761328,6272533.23748353,0.337679460644722,1695,1119.76691036449
66,768101.469823037,6272529.16397336,0.348648726940155,1696,806.418514998226
66,768109.685895288,6272525.09047366,0.357477441430092,1697,1124.78598642206
66,768117.901978081,6272521.01698442,0.322121679782867,1698,1029.01823735835
66,768126.118071418,6272516.94350565,0.315371960401535,1699,907.39334504424
66,768134.334175297,6272512.87003735,0.341334566473961,1700,773.776123820121
66,768142.550289718,6272508.79657951,0.338302865624428,1701,878.752628005131
66,768150.766414683,6272504.72313214,0.3239676207304,1702,1043.48089727956
66,768158.982550189,6272500.64969523,0.337284401059151,1703,662.084618678801
66,768167.198696239,6272496.57626879,0.270502656698227,1704,539.733131632072
66,768175.414852831,6272492.50285282,0.324099332094193,1705,1101.85414385252
66,768183.631019965,6272488.4294473,0.323088645935059,1706,1000.38618684337
66,768191.847197642,6272484.35605226,0.351023823022842,1707,891.971658873104
66,768200.063385861,6272480.28266768,0.358720272779465,1708,731.54900118314
66,768208.279584623,6272476.20929357,0.366051629185677,1709,963.18849902393
66,768216.495793928,6272472.13592992,0.332852885127068,1710,916.241660590526
66,768224.712013775,6272468.06257674,0.328046813607216,1711,879.664784547584
66,768232.928244164,6272463.98923402,0.344090104103088,1712,917.239837589615
67,768035.118567355,6272565.0280703,0.168759547173977,1713,421.783980758874
67,768043.335559221,6272560.95839786,0.239453509449959,1714,636.178071299536
67,768051.55256162,6272556.88873589,0.316421329975128,1715,1057.8844963501
67,768059.769574554,6272552.81908439,0.28327751159668,1716,962.331021088442
67,768067.986598022,6272548.74944335,0.336695551872253,1717,693.273419310105
67,768076.203632024,6272544.67981279,0.341150343418121,1718,1110.97173268265
67,768084.42067656,6272540.61019269,0.359386637806892,1719,1334.66866704165
67,768092.637731631,6272536.54058306,0.364462599158287,1720,902.48667279464
67,768100.854797235,6272532.47098389,0.379392325878143,1721,874.28601449696
67,768109.071873373,6272528.4013952,0.380561962723732,1722,1180.75188580398
67,768117.288960045,6272524.33181697,0.355573311448097,1723,1241.02235843026
67,768125.506057251,6272520.26224921,0.340906336903572,1724,1110.64844972852
67,768133.723164991,6272516.19269193,0.340597599744797,1725,907.309706250188
67,768141.940283265,6272512.1231451,0.375631645321846,1726,981.822495999539
67,768150.157412073,6272508.05360875,0.311640501022339,1727,1186.43615814743
67,768158.374551415,6272503.98408287,0.343459829688072,1728,1194.40519455017
67,768166.591701291,6272499.91456745,0.308257877826691,1729,975.514639776223
67,768174.808861701,6272495.84506251,0.335291400551796,1730,1158.10645788956
67,768183.026032644,6272491.77556803,0.323182046413422,1731,943.772167261011
67,768191.243214122,6272487.70608402,0.349008589982986,1732,1052.96942731514
67,768199.460406133,6272483.63661047,0.349778860807419,1733,747.24413103004
67,768207.677608678,6272479.5671474,0.335249423980713,1734,731.35717664223
67,768215.894821757,6272475.4976948,0.315796226263046,1735,837.823542463655
67,768224.11204537,6272471.42825266,0.372902452945709,1736,873.032232458969
67,768232.329279517,6272467.358821,0.367219239473343,1737,1144.22458770528
68,768041.296848649,6272564.56664724,0.2401432543993,1738,593.812822416369
68,768049.519180964,6272560.51775089,0.285697564482689,1739,950.434064288156
68,768057.741523767,6272556.46886502,0.306420236825943,1740,936.102331685364
68,768065.963877058,6272552.41998964,0.307684272527695,1741,1004.08387796502
68,768074.186240838,6272548.37112475,0.319312900304794,1742,858.038630866548
68,768082.408615105,6272544.32227033,0.333879560232162,1743,876.881580096131
68,768090.63099986,6272540.2734264,0.328251212835312,1744,766.933046353464
68,768098.853395104,6272536.22459295,0.346215903759003,1745,1320.46232533147
68,768107.075800836,6272532.17576999,0.368931353092194,1746,1224.59161628805
68,768115.298217055,6272528.1269575,0.380972325801849,1747,969.623138561673
68,768123.520643763,6272524.0781555,0.37286214530468,1748,1014.03425952301
68,768131.743080958,6272520.02936399,0.362912952899933,1749,1051.44407834894
68,768139.965528641,6272515.98058295,0.357449620962143,1750,976.363536971586
68,768148.187986813,6272511.9318124,0.355277895927429,1751,815.189675939546
68,768156.410455472,6272507.88305234,0.296895414590836,1752,1035.48668573505
68,768164.632934619,6272503.83430275,0.357192978262901,1753,1131.02763305168
68,768172.855424255,6272499.78556365,0.33961096405983,1754,915.127129847362
68,768181.077924378,6272495.73683504,0.334891363978386,1755,1033.84648138778
68,768189.300434989,6272491.68811691,0.359944015741348,1756,1084.94144316304
68,768197.522956087,6272487.63940926,0.354170069098473,1757,1229.19714463879
68,768205.745487674,6272483.59071209,0.357640594244003,1758,1135.80550784266
68,768213.968029748,6272479.54202541,0.338796600699425,1759,854.716911337936
68,768222.190582311,6272475.49334921,0.361997336149216,1760,566.263980266545
68,768230.413145361,6272471.44468349,0.352996066212654,1761,1322.08551103635
68,768238.635718899,6272467.39602826,0.341905936598778,1762,1054.30347979843
69,768048.006089746,6272563.93513093,0.210857212543488,1763,523.657605229331
